serialNumber,date,latestFullness,fullnessThreshold,reason_code,longitude,latitude,year,month,day,weekday
1511208,2019-07-15,0.0,8.0,0,144.735345,-37.8827266667,2019,7,15,0
1511208,2019-07-16,0.0,8.0,0,144.735345,-37.8827266667,2019,7,16,1
1511208,2019-07-17,0.0,8.0,0,144.735345,-37.8827266667,2019,7,17,2
1511208,2019-07-18,0.0,8.0,0,144.735345,-37.8827266667,2019,7,18,3
1511208,2019-07-19,0.0,8.0,0,144.735345,-37.8827266667,2019,7,19,4
1511208,2019-07-20,0.0,8.0,0,144.735345,-37.8827266667,2019,7,20,5
1511208,2019-07-21,0.0,8.0,0,144.735345,-37.8827266667,2019,7,21,6
1511208,2019-07-22,0.0,8.0,0,144.735345,-37.8827266667,2019,7,22,0
1511208,2019-07-23,0.0,8.0,0,144.735345,-37.8827266667,2019,7,23,1
1511208,2019-07-24,0.0,8.0,0,144.735345,-37.8827266667,2019,7,24,2
1511208,2019-07-25,0.0,8.0,0,144.735345,-37.8827266667,2019,7,25,3
1511208,2019-07-26,0.0,8.0,0,144.735345,-37.8827266667,2019,7,26,4
1511208,2019-07-27,0.0,8.0,0,144.735345,-37.8827266667,2019,7,27,5
1511208,2019-07-28,0.0,8.0,0,144.735345,-37.8827266667,2019,7,28,6
1511208,2019-07-29,0.0,8.0,0,144.735345,-37.8827266667,2019,7,29,0
1511208,2019-07-30,0.0,8.0,0,144.735345,-37.8827266667,2019,7,30,1
1511208,2019-07-31,0.0,8.0,0,144.735345,-37.8827266667,2019,7,31,2
1511208,2019-08-01,0.0,8.0,0,144.735345,-37.8827266667,2019,8,1,3
1511208,2019-08-02,0.0,8.0,0,144.735345,-37.8827266667,2019,8,2,4
1511208,2019-08-03,0.0,8.0,0,144.735345,-37.8827266667,2019,8,3,5
1511208,2019-08-04,0.0,8.0,0,144.735345,-37.8827266667,2019,8,4,6
1511208,2019-08-05,0.0,8.0,0,144.735345,-37.8827266667,2019,8,5,0
1511208,2019-08-06,0.0,8.0,0,144.735345,-37.8827266667,2019,8,6,1
1511208,2019-08-07,0.0,8.0,0,144.735345,-37.8827266667,2019,8,7,2
1511208,2019-08-08,0.0,8.0,0,144.735345,-37.8827266667,2019,8,8,3
1511208,2019-08-09,0.0,8.0,0,144.735345,-37.8827266667,2019,8,9,4
1511208,2019-08-10,0.0,8.0,0,144.735345,-37.8827266667,2019,8,10,5
1511208,2019-08-11,0.0,8.0,0,144.735345,-37.8827266667,2019,8,11,6
1511208,2019-08-12,0.0,8.0,0,144.735345,-37.8827266667,2019,8,12,0
1511208,2019-08-13,0.0,8.0,0,144.735345,-37.8827266667,2019,8,13,1
1511208,2019-08-14,0.0,8.0,0,144.735345,-37.8827266667,2019,8,14,2
1511208,2019-08-15,0.0,8.0,0,144.735345,-37.8827266667,2019,8,15,3
1511208,2019-08-16,0.0,8.0,0,144.735345,-37.8827266667,2019,8,16,4
1511208,2019-08-17,0.0,8.0,0,144.735345,-37.8827266667,2019,8,17,5
1511208,2019-08-18,0.0,8.0,0,144.735345,-37.8827266667,2019,8,18,6
1511208,2019-08-19,0.0,8.0,0,144.735345,-37.8827266667,2019,8,19,0
1511208,2019-08-20,0.0,8.0,0,144.735345,-37.8827266667,2019,8,20,1
1511208,2019-08-21,0.0,8.0,0,144.735345,-37.8827266667,2019,8,21,2
1511208,2019-08-22,0.0,8.0,0,144.735345,-37.8827266667,2019,8,22,3
1511208,2019-08-23,0.0,8.0,0,144.735345,-37.8827266667,2019,8,23,4
1511208,2019-08-24,0.0,8.0,0,144.735345,-37.8827266667,2019,8,24,5
1511208,2019-08-25,0.0,8.0,0,144.735345,-37.8827266667,2019,8,25,6
1511208,2019-08-26,0.0,8.0,0,144.735345,-37.8827266667,2019,8,26,0
1511208,2019-08-27,0.0,8.0,0,144.735345,-37.8827266667,2019,8,27,1
1511208,2019-08-28,0.0,8.0,0,144.735345,-37.8827266667,2019,8,28,2
1511208,2019-08-29,0.0,8.0,0,144.735345,-37.8827266667,2019,8,29,3
1511208,2019-08-30,0.0,8.0,0,144.735345,-37.8827266667,2019,8,30,4
1511208,2019-08-31,0.0,8.0,0,144.735345,-37.8827266667,2019,8,31,5
1511208,2019-09-01,0.0,8.0,0,144.735345,-37.8827266667,2019,9,1,6
1511208,2019-09-02,0.0,8.0,0,144.735345,-37.8827266667,2019,9,2,0
1511208,2019-09-03,0.0,8.0,0,144.735345,-37.8827266667,2019,9,3,1
1511208,2019-09-04,0.0,8.0,0,144.735345,-37.8827266667,2019,9,4,2
1511208,2019-09-05,0.0,8.0,0,144.735345,-37.8827266667,2019,9,5,3
1511208,2019-09-06,0.0,8.0,0,144.735345,-37.8827266667,2019,9,6,4
1511208,2019-09-07,0.0,8.0,0,144.735345,-37.8827266667,2019,9,7,5
1511208,2019-09-08,0.0,8.0,0,144.735345,-37.8827266667,2019,9,8,6
1511208,2019-09-09,0.0,8.0,0,144.735345,-37.8827266667,2019,9,9,0
1511208,2019-09-10,0.0,8.0,0,144.735345,-37.8827266667,2019,9,10,1
1511208,2019-09-11,0.0,8.0,0,144.735345,-37.8827266667,2019,9,11,2
1511208,2019-09-12,0.0,8.0,0,144.735345,-37.8827266667,2019,9,12,3
1511208,2019-09-13,0.0,8.0,0,144.735345,-37.8827266667,2019,9,13,4
1511208,2019-09-14,0.0,8.0,0,144.735345,-37.8827266667,2019,9,14,5
1511208,2019-09-15,0.0,8.0,0,144.735345,-37.8827266667,2019,9,15,6
1511208,2019-09-16,0.0,8.0,0,144.735345,-37.8827266667,2019,9,16,0
1511208,2019-09-17,0.0,8.0,0,144.735345,-37.8827266667,2019,9,17,1
1511208,2019-09-18,0.0,8.0,0,144.735345,-37.8827266667,2019,9,18,2
1511208,2019-09-19,0.0,8.0,0,144.735345,-37.8827266667,2019,9,19,3
1511208,2019-09-20,0.0,8.0,0,144.735345,-37.8827266667,2019,9,20,4
1511208,2019-09-21,0.0,8.0,0,144.735345,-37.8827266667,2019,9,21,5
1511208,2019-09-22,0.0,8.0,0,144.735345,-37.8827266667,2019,9,22,6
1511208,2019-09-23,0.0,8.0,0,144.735345,-37.8827266667,2019,9,23,0
1511208,2019-09-24,0.0,8.0,0,144.735345,-37.8827266667,2019,9,24,1
1511208,2019-09-25,0.0,8.0,0,144.735345,-37.8827266667,2019,9,25,2
1511208,2019-09-26,0.0,8.0,0,144.735345,-37.8827266667,2019,9,26,3
1511208,2019-09-27,0.0,8.0,0,144.735345,-37.8827266667,2019,9,27,4
1511208,2019-09-28,0.0,8.0,0,144.735345,-37.8827266667,2019,9,28,5
1511208,2019-09-29,0.0,8.0,0,144.735345,-37.8827266667,2019,9,29,6
1511208,2019-09-30,0.0,8.0,0,144.735345,-37.8827266667,2019,9,30,0
1511208,2019-10-01,0.0,8.0,0,144.735345,-37.8827266667,2019,10,1,1
1511208,2019-10-02,0.0,8.0,0,144.735345,-37.8827266667,2019,10,2,2
1511208,2019-10-03,10.0,8.0,1,144.735345,-37.8827266667,2019,10,3,3
1511208,2019-10-04,10.0,8.0,1,144.735345,-37.8827266667,2019,10,4,4
1511208,2019-10-05,10.0,8.0,0,144.735345,-37.8827266667,2019,10,5,5
1511208,2019-10-06,10.0,8.0,0,144.735345,-37.8827266667,2019,10,6,6
1511208,2019-10-07,10.0,8.0,0,144.735345,-37.8827266667,2019,10,7,0
1511208,2019-10-08,10.0,8.0,0,144.735345,-37.8827266667,2019,10,8,1
1511208,2019-10-09,10.0,8.0,0,144.735345,-37.8827266667,2019,10,9,2
1511208,2019-10-10,10.0,8.0,0,144.735345,-37.8827266667,2019,10,10,3
1511208,2019-10-11,10.0,8.0,0,144.735345,-37.8827266667,2019,10,11,4
1511208,2019-10-12,10.0,8.0,0,144.735345,-37.8827266667,2019,10,12,5
1511208,2019-10-13,10.0,8.0,0,144.735345,-37.8827266667,2019,10,13,6
1511208,2019-10-14,10.0,8.0,0,144.735345,-37.8827266667,2019,10,14,0
1511208,2019-10-15,10.0,8.0,0,144.735345,-37.8827266667,2019,10,15,1
1511208,2019-10-16,10.0,8.0,0,144.735345,-37.8827266667,2019,10,16,2
1511208,2019-10-17,10.0,8.0,0,144.735345,-37.8827266667,2019,10,17,3
1511208,2019-10-18,10.0,8.0,0,144.735345,-37.8827266667,2019,10,18,4
1511208,2019-10-19,10.0,8.0,0,144.735345,-37.8827266667,2019,10,19,5
1511208,2019-10-20,10.0,8.0,0,144.735345,-37.8827266667,2019,10,20,6
1511208,2019-10-21,10.0,8.0,0,144.735345,-37.8827266667,2019,10,21,0
1511208,2019-10-22,10.0,8.0,0,144.735345,-37.8827266667,2019,10,22,1
1511208,2019-10-23,10.0,8.0,0,144.735345,-37.8827266667,2019,10,23,2
1511208,2019-10-24,10.0,8.0,0,144.735345,-37.8827266667,2019,10,24,3
1511208,2019-10-25,10.0,8.0,0,144.735345,-37.8827266667,2019,10,25,4
1511208,2019-10-26,10.0,8.0,0,144.735345,-37.8827266667,2019,10,26,5
1511208,2019-10-27,10.0,8.0,0,144.735345,-37.8827266667,2019,10,27,6
1511208,2019-10-28,10.0,8.0,0,144.735345,-37.8827266667,2019,10,28,0
1511208,2019-10-29,10.0,8.0,0,144.735345,-37.8827266667,2019,10,29,1
1511208,2019-10-30,10.0,8.0,0,144.735345,-37.8827266667,2019,10,30,2
1511208,2019-10-31,10.0,8.0,0,144.735345,-37.8827266667,2019,10,31,3
1511208,2019-11-01,10.0,8.0,0,144.735345,-37.8827266667,2019,11,1,4
1511208,2019-11-02,10.0,8.0,0,144.735345,-37.8827266667,2019,11,2,5
1511208,2019-11-03,10.0,8.0,0,144.735345,-37.8827266667,2019,11,3,6
1511208,2019-11-04,10.0,8.0,0,144.735345,-37.8827266667,2019,11,4,0
1511208,2019-11-05,10.0,8.0,0,144.735345,-37.8827266667,2019,11,5,1
1511208,2019-11-06,10.0,8.0,0,144.735345,-37.8827266667,2019,11,6,2
1511208,2019-11-07,10.0,8.0,0,144.735345,-37.8827266667,2019,11,7,3
1511208,2019-11-08,10.0,8.0,0,144.735345,-37.8827266667,2019,11,8,4
1511208,2019-11-09,10.0,8.0,0,144.735345,-37.8827266667,2019,11,9,5
1511208,2019-11-10,10.0,8.0,0,144.735345,-37.8827266667,2019,11,10,6
1511208,2019-11-11,10.0,8.0,0,144.735345,-37.8827266667,2019,11,11,0
1511208,2019-11-12,10.0,8.0,0,144.735345,-37.8827266667,2019,11,12,1
1511208,2019-11-13,10.0,8.0,0,144.735345,-37.8827266667,2019,11,13,2
1511208,2019-11-14,10.0,8.0,0,144.735345,-37.8827266667,2019,11,14,3
1511208,2019-11-15,10.0,8.0,0,144.735345,-37.8827266667,2019,11,15,4
1511208,2019-11-16,10.0,8.0,0,144.735345,-37.8827266667,2019,11,16,5
1511208,2019-11-17,10.0,8.0,0,144.735345,-37.8827266667,2019,11,17,6
1511208,2019-11-18,10.0,8.0,0,144.735345,-37.8827266667,2019,11,18,0
1511208,2019-11-19,10.0,8.0,0,144.735345,-37.8827266667,2019,11,19,1
1511208,2019-11-20,10.0,8.0,0,144.735345,-37.8827266667,2019,11,20,2
1511208,2019-11-21,10.0,8.0,0,144.735345,-37.8827266667,2019,11,21,3
1511208,2019-11-22,10.0,8.0,0,144.735345,-37.8827266667,2019,11,22,4
1511208,2019-11-23,10.0,8.0,0,144.735345,-37.8827266667,2019,11,23,5
1511208,2019-11-24,10.0,8.0,0,144.735345,-37.8827266667,2019,11,24,6
1511208,2019-11-25,10.0,8.0,0,144.735345,-37.8827266667,2019,11,25,0
1511208,2019-11-26,10.0,8.0,0,144.735345,-37.8827266667,2019,11,26,1
1511208,2019-11-27,10.0,8.0,0,144.735345,-37.8827266667,2019,11,27,2
1511208,2019-11-28,10.0,8.0,0,144.735345,-37.8827266667,2019,11,28,3
1511208,2019-11-29,10.0,8.0,0,144.735345,-37.8827266667,2019,11,29,4
1511208,2019-11-30,10.0,8.0,0,144.735345,-37.8827266667,2019,11,30,5
1511208,2019-12-01,10.0,8.0,0,144.735345,-37.8827266667,2019,12,1,6
1511208,2019-12-02,10.0,8.0,0,144.735345,-37.8827266667,2019,12,2,0
1511208,2019-12-03,10.0,8.0,0,144.735345,-37.8827266667,2019,12,3,1
1511208,2019-12-04,10.0,8.0,0,144.735345,-37.8827266667,2019,12,4,2
1511208,2019-12-05,10.0,8.0,0,144.735345,-37.8827266667,2019,12,5,3
1511208,2019-12-06,10.0,8.0,0,144.735345,-37.8827266667,2019,12,6,4
1511208,2019-12-07,10.0,8.0,0,144.735345,-37.8827266667,2019,12,7,5
1511208,2019-12-08,10.0,8.0,0,144.735345,-37.8827266667,2019,12,8,6
1511208,2019-12-09,10.0,8.0,0,144.735345,-37.8827266667,2019,12,9,0
1511208,2019-12-10,10.0,8.0,0,144.735345,-37.8827266667,2019,12,10,1
1511208,2019-12-11,10.0,8.0,0,144.735345,-37.8827266667,2019,12,11,2
1511208,2019-12-12,10.0,8.0,0,144.735345,-37.8827266667,2019,12,12,3
1511208,2019-12-13,10.0,8.0,0,144.735345,-37.8827266667,2019,12,13,4
1511208,2019-12-14,10.0,8.0,0,144.735345,-37.8827266667,2019,12,14,5
1511208,2019-12-15,10.0,8.0,0,144.735345,-37.8827266667,2019,12,15,6
1511208,2019-12-16,10.0,8.0,0,144.735345,-37.8827266667,2019,12,16,0
1511208,2019-12-17,10.0,8.0,0,144.735345,-37.8827266667,2019,12,17,1
1511208,2019-12-18,10.0,8.0,0,144.735345,-37.8827266667,2019,12,18,2
1511208,2019-12-19,10.0,8.0,0,144.735345,-37.8827266667,2019,12,19,3
1511208,2019-12-20,10.0,8.0,0,144.735345,-37.8827266667,2019,12,20,4
1511208,2019-12-21,10.0,8.0,0,144.735345,-37.8827266667,2019,12,21,5
1511208,2019-12-22,10.0,8.0,0,144.735345,-37.8827266667,2019,12,22,6
1511208,2019-12-23,10.0,8.0,0,144.735345,-37.8827266667,2019,12,23,0
1511208,2019-12-24,10.0,8.0,0,144.735345,-37.8827266667,2019,12,24,1
1511208,2019-12-25,10.0,8.0,0,144.735345,-37.8827266667,2019,12,25,2
1511208,2019-12-26,10.0,8.0,0,144.735345,-37.8827266667,2019,12,26,3
1511208,2019-12-27,10.0,8.0,0,144.735345,-37.8827266667,2019,12,27,4
1511208,2019-12-28,10.0,8.0,0,144.735345,-37.8827266667,2019,12,28,5
1511208,2019-12-29,10.0,8.0,0,144.735345,-37.8827266667,2019,12,29,6
1511208,2019-12-30,10.0,8.0,0,144.735345,-37.8827266667,2019,12,30,0
1511208,2019-12-31,10.0,8.0,0,144.735345,-37.8827266667,2019,12,31,1
1511208,2020-01-01,10.0,8.0,0,144.735345,-37.8827266667,2020,1,1,2
1511208,2020-01-02,10.0,8.0,0,144.735345,-37.8827266667,2020,1,2,3
1511208,2020-01-03,10.0,8.0,0,144.735345,-37.8827266667,2020,1,3,4
1511208,2020-01-04,10.0,8.0,0,144.735345,-37.8827266667,2020,1,4,5
1511208,2020-01-05,10.0,8.0,1,144.735345,-37.8827266667,2020,1,5,6
1511208,2020-01-06,10.0,8.0,1,144.735345,-37.8827266667,2020,1,6,0
1511208,2020-01-07,10.0,8.0,1,144.735345,-37.8827266667,2020,1,7,1
1511208,2020-01-08,10.0,8.0,0,144.735345,-37.8827266667,2020,1,8,2
1511208,2020-01-09,10.0,8.0,0,144.735345,-37.8827266667,2020,1,9,3
1511208,2020-01-10,10.0,8.0,0,144.735345,-37.8827266667,2020,1,10,4
1511208,2020-01-11,10.0,8.0,0,144.735345,-37.8827266667,2020,1,11,5
1511208,2020-01-12,10.0,8.0,0,144.735345,-37.8827266667,2020,1,12,6
1511208,2020-01-13,10.0,8.0,0,144.735345,-37.8827266667,2020,1,13,0
1511208,2020-01-14,10.0,8.0,0,144.735345,-37.8827266667,2020,1,14,1
1511208,2020-01-15,10.0,8.0,0,144.735345,-37.8827266667,2020,1,15,2
1511208,2020-01-16,10.0,8.0,0,144.735345,-37.8827266667,2020,1,16,3
1511208,2020-01-17,10.0,8.0,0,144.735345,-37.8827266667,2020,1,17,4
1511208,2020-01-18,10.0,8.0,0,144.735345,-37.8827266667,2020,1,18,5
1511208,2020-01-19,10.0,8.0,0,144.735345,-37.8827266667,2020,1,19,6
1511208,2020-01-20,10.0,8.0,0,144.735345,-37.8827266667,2020,1,20,0
1511208,2020-01-21,10.0,8.0,0,144.735345,-37.8827266667,2020,1,21,1
1511208,2020-01-22,10.0,8.0,0,144.735345,-37.8827266667,2020,1,22,2
1511208,2020-01-23,10.0,8.0,0,144.735345,-37.8827266667,2020,1,23,3
1511208,2020-01-24,10.0,8.0,0,144.735345,-37.8827266667,2020,1,24,4
1511208,2020-01-25,10.0,8.0,0,144.735345,-37.8827266667,2020,1,25,5
1511208,2020-01-26,10.0,8.0,1,144.735345,-37.8827266667,2020,1,26,6
1511208,2020-01-27,10.0,8.0,1,144.735345,-37.8827266667,2020,1,27,0
1511208,2020-01-28,10.0,8.0,1,144.735345,-37.8827266667,2020,1,28,1
1511208,2020-01-29,10.0,8.0,1,144.735345,-37.8827266667,2020,1,29,2
1511208,2020-01-30,10.0,8.0,1,144.735345,-37.8827266667,2020,1,30,3
1511208,2020-01-31,10.0,8.0,1,144.735345,-37.8827266667,2020,1,31,4
1511208,2020-02-01,10.0,8.0,1,144.735345,-37.8827266667,2020,2,1,5
1511208,2020-02-02,10.0,8.0,1,144.735345,-37.8827266667,2020,2,2,6
1511208,2020-02-03,10.0,8.0,1,144.735345,-37.8827266667,2020,2,3,0
1511208,2020-02-04,10.0,8.0,1,144.735345,-37.8827266667,2020,2,4,1
1511208,2020-02-05,10.0,8.0,1,144.735345,-37.8827266667,2020,2,5,2
1511208,2020-02-06,10.0,8.0,0,144.735345,-37.8827266667,2020,2,6,3
1511208,2020-02-07,10.0,8.0,0,144.735345,-37.8827266667,2020,2,7,4
1511208,2020-02-08,10.0,8.0,0,144.735345,-37.8827266667,2020,2,8,5
1511208,2020-02-09,10.0,8.0,0,144.735345,-37.8827266667,2020,2,9,6
1511208,2020-02-10,10.0,8.0,0,144.735345,-37.8827266667,2020,2,10,0
1511208,2020-02-11,10.0,8.0,0,144.735345,-37.8827266667,2020,2,11,1
1511208,2020-02-12,10.0,8.0,0,144.735345,-37.8827266667,2020,2,12,2
1511208,2020-02-13,10.0,8.0,0,144.735345,-37.8827266667,2020,2,13,3
1511208,2020-02-14,10.0,8.0,0,144.735345,-37.8827266667,2020,2,14,4
1511208,2020-02-15,10.0,8.0,0,144.735345,-37.8827266667,2020,2,15,5
1511208,2020-02-16,10.0,8.0,1,144.735345,-37.8827266667,2020,2,16,6
1511208,2020-02-17,10.0,8.0,1,144.735345,-37.8827266667,2020,2,17,0
1511208,2020-02-18,10.0,8.0,0,144.735345,-37.8827266667,2020,2,18,1
1511208,2020-02-19,10.0,8.0,0,144.735345,-37.8827266667,2020,2,19,2
1511208,2020-02-20,10.0,8.0,0,144.735345,-37.8827266667,2020,2,20,3
1511208,2020-02-21,10.0,8.0,0,144.735345,-37.8827266667,2020,2,21,4
1511208,2020-02-22,10.0,8.0,0,144.735345,-37.8827266667,2020,2,22,5
1511208,2020-02-23,10.0,8.0,0,144.735345,-37.8827266667,2020,2,23,6
1511208,2020-02-24,10.0,8.0,0,144.735345,-37.8827266667,2020,2,24,0
1511208,2020-02-25,10.0,8.0,0,144.735345,-37.8827266667,2020,2,25,1
1511208,2020-02-26,4.0,8.0,2,144.735345,-37.8827266667,2020,2,26,2
1511208,2020-02-27,8.0,8.0,1,144.735345,-37.8827266667,2020,2,27,3
1511208,2020-02-28,0.0,8.0,2,144.735345,-37.8827266667,2020,2,28,4
1511208,2020-02-29,0.0,8.0,2,144.735345,-37.8827266667,2020,2,29,5
1511208,2020-03-01,6.0,8.0,2,144.735345,-37.8827266667,2020,3,1,6
1511208,2020-03-02,10.0,8.0,1,144.735345,-37.8827266667,2020,3,2,0
1511208,2020-03-03,0.0,8.0,2,144.735345,-37.8827266667,2020,3,3,1
1511208,2020-03-04,0.0,8.0,2,144.735345,-37.8827266667,2020,3,4,2
1511208,2020-03-05,0.0,8.0,2,144.735345,-37.8827266667,2020,3,5,3
1511208,2020-03-06,0.0,8.0,2,144.735345,-37.8827266667,2020,3,6,4
1511208,2020-03-07,4.0,8.0,2,144.735345,-37.8827266667,2020,3,7,5
1511208,2020-03-08,8.0,8.0,1,144.735345,-37.8827266667,2020,3,8,6
1511208,2020-03-09,0.0,8.0,2,144.735345,-37.8827266667,2020,3,9,0
1511208,2020-03-10,0.0,8.0,2,144.735345,-37.8827266667,2020,3,10,1
1511208,2020-03-11,0.0,8.0,2,144.735345,-37.8827266667,2020,3,11,2
1511208,2020-03-12,0.0,8.0,2,144.735345,-37.8827266667,2020,3,12,3
1511208,2020-03-13,0.0,8.0,2,144.735345,-37.8827266667,2020,3,13,4
1511208,2020-03-14,0.0,8.0,2,144.735345,-37.8827266667,2020,3,14,5
1511208,2020-03-15,6.0,8.0,2,144.735345,-37.8827266667,2020,3,15,6
1511208,2020-03-16,8.0,8.0,1,144.735345,-37.8827266667,2020,3,16,0
1511208,2020-03-17,0.0,8.0,2,144.735345,-37.8827266667,2020,3,17,1
1511208,2020-03-18,0.0,8.0,2,144.735345,-37.8827266667,2020,3,18,2
1511208,2020-03-19,8.0,8.0,1,144.735345,-37.8827266667,2020,3,19,3
1511208,2020-03-20,0.0,8.0,2,144.735345,-37.8827266667,2020,3,20,4
1511208,2020-03-21,8.0,8.0,1,144.735345,-37.8827266667,2020,3,21,5
1511208,2020-03-22,0.0,8.0,2,144.735345,-37.8827266667,2020,3,22,6
1511208,2020-03-23,8.0,8.0,1,144.735345,-37.8827266667,2020,3,23,0
1511208,2020-03-24,0.0,8.0,2,144.735345,-37.8827266667,2020,3,24,1
1511208,2020-03-25,0.0,8.0,2,144.735345,-37.8827266667,2020,3,25,2
1511208,2020-03-26,0.0,8.0,2,144.735345,-37.8827266667,2020,3,26,3
1511208,2020-03-27,0.0,8.0,2,144.735345,-37.8827266667,2020,3,27,4
1511208,2020-03-28,0.0,8.0,2,144.735345,-37.8827266667,2020,3,28,5
1511208,2020-03-29,0.0,8.0,2,144.735345,-37.8827266667,2020,3,29,6
1511208,2020-03-30,0.0,8.0,2,144.735345,-37.8827266667,2020,3,30,0
1511208,2020-03-31,0.0,8.0,2,144.735345,-37.8827266667,2020,3,31,1
1511208,2020-04-01,8.0,8.0,1,144.735345,-37.8827266667,2020,4,1,2
1511208,2020-04-02,0.0,8.0,2,144.735345,-37.8827266667,2020,4,2,3
1511208,2020-04-03,0.0,8.0,2,144.735345,-37.8827266667,2020,4,3,4
1511208,2020-04-04,4.0,8.0,2,144.735345,-37.8827266667,2020,4,4,5
1511208,2020-04-05,8.0,8.0,1,144.735345,-37.8827266667,2020,4,5,6
1511208,2020-04-06,0.0,8.0,2,144.735345,-37.8827266667,2020,4,6,0
1511208,2020-04-07,0.0,8.0,2,144.735345,-37.8827266667,2020,4,7,1
1511208,2020-04-08,8.0,8.0,1,144.735345,-37.8827266667,2020,4,8,2
1511208,2020-04-09,8.0,8.0,1,144.735345,-37.8827266667,2020,4,9,3
1511208,2020-04-10,0.0,8.0,2,144.735345,-37.8827266667,2020,4,10,4
1511208,2020-04-11,0.0,8.0,2,144.735345,-37.8827266667,2020,4,11,5
1511208,2020-04-12,0.0,8.0,2,144.735345,-37.8827266667,2020,4,12,6
1511208,2020-04-13,0.0,8.0,2,144.735345,-37.8827266667,2020,4,13,0
1511208,2020-04-14,4.0,8.0,2,144.735345,-37.8827266667,2020,4,14,1
1511208,2020-04-15,8.0,8.0,1,144.735345,-37.8827266667,2020,4,15,2
1511208,2020-04-16,0.0,8.0,2,144.735345,-37.8827266667,2020,4,16,3
1511208,2020-04-17,0.0,8.0,2,144.735345,-37.8827266667,2020,4,17,4
1511208,2020-04-18,0.0,8.0,2,144.735345,-37.8827266667,2020,4,18,5
1511208,2020-04-19,0.0,8.0,2,144.735345,-37.8827266667,2020,4,19,6
1511208,2020-04-20,2.0,8.0,2,144.735345,-37.8827266667,2020,4,20,0
1511208,2020-04-21,6.0,8.0,2,144.735345,-37.8827266667,2020,4,21,1
1511208,2020-04-22,8.0,8.0,1,144.735345,-37.8827266667,2020,4,22,2
1511208,2020-04-23,0.0,8.0,2,144.735345,-37.8827266667,2020,4,23,3
1511208,2020-04-24,0.0,8.0,2,144.735345,-37.8827266667,2020,4,24,4
1511208,2020-04-25,6.0,8.0,2,144.735345,-37.8827266667,2020,4,25,5
1511208,2020-04-26,8.0,8.0,1,144.735345,-37.8827266667,2020,4,26,6
1511208,2020-04-27,0.0,8.0,2,144.735345,-37.8827266667,2020,4,27,0
1511208,2020-04-28,0.0,8.0,2,144.735345,-37.8827266667,2020,4,28,1
1511208,2020-04-29,6.0,8.0,2,144.735345,-37.8827266667,2020,4,29,2
1511208,2020-04-30,6.0,8.0,2,144.735345,-37.8827266667,2020,4,30,3
1511208,2020-05-01,0.0,8.0,2,144.735345,-37.8827266667,2020,5,1,4
1511208,2020-05-02,4.0,8.0,2,144.735345,-37.8827266667,2020,5,2,5
1511208,2020-05-03,4.0,8.0,2,144.735345,-37.8827266667,2020,5,3,6
1511208,2020-05-04,6.0,8.0,2,144.735345,-37.8827266667,2020,5,4,0
1511208,2020-05-05,8.0,8.0,1,144.735345,-37.8827266667,2020,5,5,1
1511208,2020-05-06,4.0,8.0,1,144.735345,-37.8827266667,2020,5,6,2
1511208,2020-05-07,0.0,8.0,2,144.735345,-37.8827266667,2020,5,7,3
1511208,2020-05-08,0.0,8.0,2,144.735345,-37.8827266667,2020,5,8,4
1511208,2020-05-09,6.0,8.0,2,144.735345,-37.8827266667,2020,5,9,5
1511208,2020-05-10,8.0,8.0,1,144.735345,-37.8827266667,2020,5,10,6
1511208,2020-05-11,0.0,8.0,2,144.735345,-37.8827266667,2020,5,11,0
1511208,2020-05-12,0.0,8.0,2,144.735345,-37.8827266667,2020,5,12,1
1511208,2020-05-13,4.0,8.0,2,144.735345,-37.8827266667,2020,5,13,2
1511208,2020-05-14,8.0,8.0,1,144.735345,-37.8827266667,2020,5,14,3
1511208,2020-05-15,0.0,8.0,2,144.735345,-37.8827266667,2020,5,15,4
1511208,2020-05-16,0.0,8.0,2,144.735345,-37.8827266667,2020,5,16,5
1511208,2020-05-17,2.0,8.0,2,144.735345,-37.8827266667,2020,5,17,6
1511208,2020-05-18,4.0,8.0,2,144.735345,-37.8827266667,2020,5,18,0
1511208,2020-05-19,6.0,8.0,2,144.735345,-37.8827266667,2020,5,19,1
1511208,2020-05-20,6.0,8.0,2,144.735345,-37.8827266667,2020,5,20,2
1511208,2020-05-21,8.0,8.0,1,144.735345,-37.8827266667,2020,5,21,3
1511208,2020-05-22,0.0,8.0,2,144.735345,-37.8827266667,2020,5,22,4
1511208,2020-05-23,0.0,8.0,2,144.735345,-37.8827266667,2020,5,23,5
1511208,2020-05-24,8.0,8.0,1,144.735345,-37.8827266667,2020,5,24,6
1511208,2020-05-25,0.0,8.0,2,144.735345,-37.8827266667,2020,5,25,0
1511208,2020-05-26,0.0,8.0,2,144.735345,-37.8827266667,2020,5,26,1
1511208,2020-05-27,6.0,8.0,2,144.735345,-37.8827266667,2020,5,27,2
1511208,2020-05-28,8.0,8.0,1,144.735345,-37.8827266667,2020,5,28,3
1511208,2020-05-29,0.0,8.0,2,144.735345,-37.8827266667,2020,5,29,4
1511208,2020-05-30,6.0,8.0,2,144.735345,-37.8827266667,2020,5,30,5
1511208,2020-05-31,10.0,8.0,1,144.735345,-37.8827266667,2020,5,31,6
1511208,2020-06-01,0.0,8.0,2,144.735345,-37.8827266667,2020,6,1,0
1511208,2020-06-02,6.0,8.0,2,144.735345,-37.8827266667,2020,6,2,1
